id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
12360,12394,16978,806,,Eps Hyi,,2.659799,-68.266946,46.5549,87.4,0.56,6,4.12,0.78,B9III,-0.061,13.225285,11.057012,-43.245786,-0.00001082,0.00001667,-0.00000565,0.696333620612622,-1.19148298024414,0.0000004237271568,0.000000002714956,Eps,,Hyi,1,12360,,42.4619563946313,,,
19762,19812,26630,1303,,51Mu  Per,,4.248295,48.409331,276.2431,5.04,-17.35,8,4.12,-3.086,G0Ib...,0.935,81.176514,164.424627,206.603982,0.00000404,0.00002344,-0.0000093,1.11220093080283,0.844902211992236,0.0000000244346095,-0.000000084115173,Mu,51,Per,1,19762,,1494.1699574067,,,
28543,28614,40932,2124,,61Mu  Ori,,6.039722,9.647276,47.5059,14.19,-37.44,45,4.12,0.736,Am...,0.17,-0.487031,46.83194,7.961214,-0.00000375,0.00004678,-0.00000079,1.58119547795679,0.168376738750383,0.0000000687950613,-0.000000181514242,Mu,61,Ori,1,28543,,44.2180921074269,,,
58773,58948,104979,4608,GJ 3703,9Omi Vir,,12.086817,8.732985,50.0501,-220.32,57.52,-32.2,4.12,0.623,G8III,0.967,-49.456789,-1.124272,7.599057,0.00003344,0.00005423,0.00000879,3.16432127676187,0.152419349067254,-0.000001068141501,0.000000278864829,Omi,9,Vir,1,58773,,49.0681856767951,,,
97721,98032,188114,7581,,Iot Sgr,,19.921026,-41.868288,55.7414,23.37,51.6,36,4.12,0.389,K0III,1.063,20.00728,-36.369941,-37.203168,0.00002323,-0.00002913,-0.00001419,5.21531233838338,-0.730739478066234,0.0000001133009571,0.000000250163859,Iot,,Sgr,1,97721,,60.8695372334901,,,
102647,102978,198542,7980,,18Ome Cap,,20.863692,-26.919133,258.3979,-7.97,-2.54,9,4.12,-2.941,K4III,1.633,157.000892,-168.625944,-116.985158,-0.0000027,-0.00001176,-0.000007,5.46210180890306,-0.469827494749836,-0.0000000386396503,-0.000000012314267,Ome,18,Cap,1,102647,,1307.37447016313,,,
110696,111043,213080,8560,,Del2Gru,,22.495955,-43.749224,101.2146,-14.93,1.79,2,4.12,-0.906,M4.5IIIa,1.57,67.519535,-28.05134,-69.990239,-0.00000089,-0.00000756,-0.00000078,5.88942714865153,-0.763567997066065,-0.0000000723826825,0.000000008678164,Del-2,,Gru,1,110696,,200.631906479057,,4.179,4.079
25184,25247,35369,1784,,29    Ori,,5.399119,-7.808065,48.2393,-13.91,-44.8,-18,4.13,0.713,G8III,0.943,7.487188,47.201778,-6.553529,0.00000013,-0.00001993,-0.00000788,1.41348603792115,-0.13627643446962,-0.000000067437583,-0.000000217196528,,29,Ori,1,25184,,45.1647904929112,,,
30810,30883,45542,2343,,18Nu  Gem,,6.482719,20.212133,166.9449,-5.98,-14.08,39,4.13,-1.983,B6III,-0.115,-19.745914,155.415378,57.67907,-0.00000041,0.00004165,0.00000309,1.69717175832124,0.352768268709548,-0.0000000289918581,-0.000000068261766,Nu,18,Gem,1,30810,,541.003406863468,,,
77617,77853,142198,5908,,46The Lib,,15.897093,-16.729293,51.6529,100.12,135.27,3,4.13,0.565,K0III,1.003,-25.878383,-42.157652,-14.868305,0.00001473,-0.00002393,0.00003155,4.16184925521025,-0.291981252684681,0.000000485395457,0.000000655807465,The,46,Lib,1,77617,,51.7606831950568,,,
102154,102485,197692,7936,Gl 805,16Psi Cap,,20.76826,-25.270898,14.6778,-51.38,-156.66,25.8,4.13,3.297,F5V,0.426,8.799322,-9.937473,-6.266031,0.00000993,-0.00001673,-0.00002134,5.4371177563989,-0.441060366704721,-0.0000002490972691,-0.000000759509111,Psi,16,Cap,1,102154,,4.18022828954032,,,
112050,112405,214846,8630,,Bet Oct,,22.767692,-81.381615,45.7666,-55.35,0.88,24,4.13,0.827,A9IV/V,0.208,6.504421,-2.174504,-45.250032,-0.00000022,-0.00001287,-0.00002424,5.96056780698674,-1.42037713366935,-0.0000002683443722,0.00000000426636,Bet,,Oct,1,112050,,40.6630546340428,,,
116405,116771,222368,8969,Gl 904,17Iot Psc,,23.665844,5.626292,13.7137,376.32,-437,5.5,4.13,3.444,F7V,0.507,13.595494,-1.192399,1.34449,0.0000106,0.00002418,-0.00002836,6.19570356794487,0.09819731193689,0.0000018244508427,-0.000002118635784,Iot,17,Psc,1,116405,,3.65090052484498,,,
16328,16369,21754,1066,,5    Tau,,3.514549,12.936678,104.9318,18.94,-1.55,15,4.14,-0.965,K0II-III...,1.112,61.947656,81.371655,23.491538,0.0000015,0.00001787,0.00000267,0.920106892457472,0.225787626247145,0.0000000918237111,-0.000000007514612,,5,Tau,1,16328,,211.83611352485,,,
17566,17608,23480,1156,,23    Tau,Merope,3.772104,23.948358,116.5501,21.17,-42.67,6,4.14,-1.193,B6IV,-0.051,58.663928,88.906234,47.309232,-0.00000151,0.00001944,-0.00001954,0.987534391056742,0.417977702887526,0.0000001026350562,-0.000000206869997,,23,Tau,1,17566,,261.336457618902,V971,4.157,4.137
42195,42313,73262,3410,,4Del Hya,,8.627602,5.703782,49.1642,-70.27,-6.99,11,4.14,0.682,A1Vnn,0.003,-31.060832,37.795209,4.886214,0.00000573,0.00001941,-0.00000054,2.25870085706248,0.099549769475835,-0.0000003406785733,-0.000000033888476,Del,4,Hya,1,42195,,46.4729241676204,,,
58895,59072,105211,4616,Gl 455.2,Eta Cru,,12.114687,-64.61373,19.755,34.27,-37.49,9,4.14,2.662,F2III,0.353,-8.465553,-0.254271,-17.847491,-0.0000006,-0.0000033,-0.00000985,3.17161760777442,-1.12772233037067,0.0000001661456483,-0.000000181756648,Eta,,Cru,1,58895,,7.50239627907464,,,
75895,76127,138749,5778,,4The CrB,,15.548829,31.359133,115.0748,-19.62,-8.94,-25,4.14,-1.165,B6Vnn,-0.127,-58.818354,-78.716957,59.88489,0.00000275,0.00002196,-0.00001756,4.07067391369611,0.547320127754499,-0.0000000951204441,-0.000000043342343,The,4,CrB,1,75895,,254.683025258504,The,4.148,4.128
77923,78159,143107,5947,,13Eps CrB,,15.959794,26.87788,67.8887,-76.55,-60.24,-31,4.14,-0.019,K3III,1.231,-30.827626,-52.120195,30.691703,-0.00001185,0.00002945,-0.00003202,4.17826420865737,0.469107499547091,-0.0000003711248725,-0.000000292051761,Eps,13,CrB,1,77923,,88.6339287327934,,,
107011,107354,206901,8315,,10Kap Peg,,21.744092,25.645036,34.2231,46.66,13.47,-8,4.14,1.468,F5IV,0.425,25.625802,-17.179996,14.811538,-0.00000262,0.00001108,-0.00000153,5.69258998237305,0.447590306413518,0.0000002262140633,0.000000065304402,Kap,10,Peg,1,107011,,22.5320133562948,,,
109591,109937,211388,8498,,1    Lac,,22.26616,37.748737,190.4762,8.74,0.76,-8,4.14,-2.259,K3III,1.447,135.358669,-66.041055,116.609456,-0.00000266,0.00001028,-0.00000445,5.82926699576126,0.658839742240101,0.0000000423727157,0.000000003684583,,1,Lac,1,109591,,697.589604332805,,,
34677,34769,55185,2714,,22Del Mon,,7.197739,-0.492764,117.7856,-0.22,6.68,15,4.15,-1.205,A2V,-0.005,-36.330133,112.038272,-1.012987,-0.00000462,0.00001466,0.00000368,1.88436364866734,-0.00860035962641125,-0.0000000010665901,0.000000032385553,Del,22,Mon,1,34677,,264.240875732195,,,
84853,85112,157778,6484,,75Rho Her,,17.394708,37.145946,120.6273,-38.58,9.19,-19,4.15,-1.257,B9.5III,-0.011,-15.173056,-94.947155,72.840377,-0.00001932,0.00002206,-0.00000745,4.55392401139022,0.648319065850799,-0.000000187041118,0.000000044554377,Rho,75,Her,1,84853,,277.20432375777,,,
116439,116805,222439,8976,,19Kap And,,23.673469,44.333932,51.6262,81.33,-18.96,-9,4.15,0.586,B9IVn,-0.071,36.792238,-3.152838,36.078346,-0.00000152,0.00002056,-0.00000983,6.19769974311596,0.773773076694111,0.0000003942989664,-0.000000091920673,Kap,19,And,1,116439,,50.7691625888249,,,
28664,28734,41116,2134,,1    Gem,,6.068671,23.263341,47.5511,-2.6,-119.72,20,4.16,0.774,G7III,0.835,-0.785331,43.678266,18.780748,0.00000007,0.0000297,-0.00001727,1.58877430770489,0.406021896334293,-0.0000000126051557,-0.000000580418938,,1,Gem,1,28664,,42.6972594048034,,,
36263,36366,58946,2852,Gl 274A,62Rho Gem,,7.485195,31.78455,18.0473,159.33,193.82,3.1,4.16,2.878,F0V...,0.32,-5.815731,14.195743,9.506008,-0.00001053,-0.00001106,0.00001608,1.95961951196933,0.554745055076406,0.0000007724536372,0.000000939665875,Rho,62,Gem,1,36263,Gl 274,6.14893638512626,,,
85081,85340,157792,6486,Gl 673.1,44    Oph,,17.439504,-24.175309,25.4972,-1.97,-117.69,-37.2,4.16,2.128,A3IV:m,0.283,-3.40098,-23.010733,-10.441731,0.0000057,0.00004026,0.00000231,4.56565159643024,-0.421938747550675,-0.0000000095508295,-0.00000057057722,,44,Oph,1,85081,,12.2687410463834,,,
2592,2599,2905,130,,15Kap Cas,,0.549997,62.931783,100000,3.99,-2.1,-2,4.17,-15.83,B1Ia,0.13,45034.191856,6529.619087,89046.536344,0.00061866,0.00204417,-0.00046507,0.143988852260576,1.09836681091549,0.0000000193440659,-0.000000010181087,Kap,15,Cas,1,2592,,187068214.03658,Kap,4.21,4.14
17833,17874,24160,1195,,,,3.824237,-36.20025,64.3501,-49.42,-56.63,2,4.17,0.127,G8III,0.927,28.005042,43.7289,-38.005771,0.00000825,-0.00001571,-0.00001546,1.00118282054444,-0.631813553312386,-0.0000002395949209,-0.000000274549987,,,Eri,1,17833,,77.481853277562,,,
109657,110003,211391,8499,,43The Aqr,Ancha,22.280565,-7.78329,57.4713,118.95,-21.91,-15,4.17,0.373,G8III-IV,0.979,51.269356,-24.775209,-7.783126,-0.00000001,0.00003681,-0.00000397,5.83303839600139,-0.135844042448424,0.000000576685873,-0.000000106222677,The,43,Aqr,1,109657,,61.773185859152,,,
69205,69427,124294,5315,,98Kap Vir,Kang,14.214929,-10.273702,78.125,8.04,140.79,-4,4.18,-0.284,K3III,1.323,-64.306477,-42.119366,-13.933635,-0.00000292,-0.00000555,0.0000532,3.72145979706642,-0.179309922519675,0.0000000389790199,0.00000068256918,Kap,98,Vir,1,69205,,113.135786411956,,,
69510,69732,125162,5351,GJ 3837,19Lam Boo,Xuange,14.273074,46.088305,30.3582,-187.42,159.01,-8.1,4.18,1.769,A0sh,0.087,-17.435524,-11.802923,21.870286,0.00000326,0.00003551,0.00001026,3.73668207541925,0.804392674394539,-0.0000009086378001,0.000000770902233,Lam,19,Boo,1,69510,,17.0765447281387,,,
81058,81304,149447,6166,,,,16.606242,-35.255326,105.042,14.72,12.14,-2,4.18,-0.927,K5III,1.535,-30.608471,-80.128932,-60.632448,0.00000632,-0.00000445,0.00000623,4.34750385944002,-0.615321517006675,0.0000000713645738,0.00000005885638,,,Sco,1,81058,,204.550243110935,,,
109511,109857,211336,8494,GJ 4266,23Eps Cep,,22.250544,57.043587,26.1986,476.45,50,-1.4,4.18,2.089,F0IV,0.278,12.783283,-6.301488,21.982833,0.00002128,0.00005697,0.00000225,5.82517868057933,0.99559840405985,0.000002309894781,0.00000024240684,Eps,23,Cep,1,109511,,12.7174488628807,Eps,4.192,4.162
111601,111954,214748,8628,,18Eps PsA,,22.677594,-27.043617,149.2537,22.01,-0.88,3,4.18,-1.69,B8V,-0.105,125.047058,-45.108691,-67.860991,0.0000077,0.00001415,-0.00000196,5.93698021769055,-0.47200015633065,0.0000001067074911,-0.00000000426636,Eps,18,PsA,1,111601,,413.047501990161,,,
67244,67457,120323,5192,,2    Cen,,13.824091,-34.450776,56.1167,-42.59,-59.87,41,4.19,0.445,M5III,1.52,-41.097871,-21.267942,-31.745313,-0.00002785,-0.00000137,-0.00003715,3.61913846928122,-0.601279467757063,-0.0000002064821465,-0.00000029025795,,2,Cen,1,67244,,57.8096047405718,V806,4.23,4.07
91756,92043,173667,7061,Gl 725.2,110    Her,,18.761035,20.546308,19.2086,-9.25,-335.65,22.3,4.19,2.773,F6V,0.483,3.560021,-17.631081,6.741603,0.00000555,-0.00003186,-0.00002126,4.91162745560393,0.358600718325218,-0.0000000448452655,-0.000001627277118,,110,Her,1,91756,,6.77329514008607,,,
25749,25813,36267,1839,,32    Ori,,5.51307,5.948139,92.8505,6.57,-32.45,19,4.2,-0.639,B5V,-0.143,11.740832,91.601407,9.621952,-0.00000028,0.00002105,-0.00001251,1.44331832870726,0.103814610432159,0.0000000318522588,-0.000000157322039,,32,Ori,1,25749,,156.891711260786,,,
38721,38835,65228,3102,,11    Pup,,7.94765,-22.880119,160,-29.61,12.28,14,4.2,-1.821,F7/F8II,0.718,-71.949183,128.660129,-62.208733,0.0000118,0.00002596,0.00000321,2.08068997290836,-0.399333403067709,-0.0000001435533308,0.000000059535119,,11,Pup,1,38721,,466.015111702184,,,
51089,51233,90537,4100,,31Bet LMi,,10.464727,36.707212,47.1921,-127.52,-109.62,6,4.2,0.831,G8III-IV,0.908,-34.818822,14.800637,28.20798,-0.00000691,0.00003464,-0.00001644,2.73965918344895,0.640661702788385,-0.0000006182344054,-0.000000531452756,Bet,31,LMi,1,51089,,40.5135220229264,,,
80880,81126,149630,6168,,35Sig Her,,16.568384,42.437041,96.5251,-9.03,59.8,-11,4.2,-0.723,B9Vvar,-0.013,-26.078761,-66.292176,65.133106,0.00000602,0.00002684,0.00001306,4.33759289693659,0.740666088787575,-0.0000000437786754,0.00000028991858,Sig,35,Her,1,80880,,169.51182515314,,,
112090,112447,215648,8665,Gl 872A,46Xi  Peg,,22.778216,12.172888,16.2973,233.06,-492.04,-6,4.2,3.139,F7V,0.502,15.122785,-5.009216,3.436474,0.00000788,0.00001679,-0.00003929,5.96332298468419,0.212456972074211,0.0000011299067639,-0.000002385477233,Xi,46,Peg,1,112090,Gl 872,4.83503920591621,,,
112886,113246,216763,8720,,23Del PsA,,22.932472,-32.539628,47.259,10.84,30.32,-12,4.2,0.828,G8III,0.952,38.294356,-10.990075,-25.419746,-0.00000567,0.00000421,0.00001246,6.00370705884578,-0.567923649789314,0.000000052553803,0.000000146995507,Del,23,PsA,1,112886,,40.6256198186843,,,
16187,16228,21291,1035,,,,3.484482,59.94033,595.2381,-0.82,-1.85,-7,4.21,-4.663,B9Ia,0.419,182.465205,235.803468,515.18103,0.0000025,-0.00000063,-0.00000887,0.912235160214619,1.04615611352079,-0.0000000039754722,-0.000000008969053,,,Cam,1,16187,,6385.5748507884,CS,4.242,4.182
20583,20635,27934,1387,,65Kap1Tau,,4.422822,22.293874,47.1921,105.49,-44.14,40,4.21,0.841,A7IV-V,0.136,17.521422,39.99522,17.9028,-0.00000538,0.00004786,0.00000618,1.15789217001208,0.389101498528367,0.0000005114299516,-0.000000213996758,Kap-1,65,Tau,1,20583,,40.1420918204321,,,
81830,82080,153751,6322,,22Eps UMi,,16.766159,82.037262,93.1966,19.54,4.67,-11,4.21,-0.637,G5IIIvar,0.897,-4.098102,-12.242736,92.297935,0.00000953,0.00000066,-0.00001085,4.38937019191019,1.43182033010698,0.0000000947325932,0.000000022640798,Eps,22,UMi,1,81830,,156.602972068605,Eps,4.253,4.203
100767,101093,195725,7850,,2The Cep,,20.493015,62.994105,41.841,45,-13.31,-7,4.21,1.102,A7III,0.199,11.538446,-15.094197,37.278593,0.00000674,0.00000621,-0.0000076,5.36505874095387,1.09945453737388,0.0000002181661562,-0.0000000645287,The,2,Cep,1,100767,,31.5645789129907,,,
105519,105858,203608,8181,Gl 827,Gam Pav,,21.440705,-65.366198,9.2618,81.08,800.68,-29.4,4.21,4.377,F6V,0.494,3.025799,-2.397286,-8.418648,0.00001805,-0.00000966,0.00004232,5.61316353751066,-1.14085537819595,0.0000003930869322,0.000003881806177,Gam,,Pav,1,105519,,1.54596621938667,,,
13221,13254,17584,840,,16    Per,,2.843063,38.318644,37.0233,195.68,-108.92,14,4.22,1.378,F2III,0.343,21.366064,19.67884,22.955795,-0.00000661,0.00004165,-0.00000646,0.744312262979839,0.668786495483225,0.0000009486834101,-0.00000052805906,,16,Per,1,13221,,24.4793566619607,,,
17609,17651,23754,1173,Gl 155,27Tau6Eri,,3.780804,-23.249723,17.6274,-159.86,-528.54,6.9,4.22,2.989,F3/F5V,0.434,8.889125,13.538595,-6.958253,0.00000519,-0.00001698,-0.00004428,0.98981226954744,-0.405784209299486,-0.0000007750231497,-0.000002562434227,Tau-6,27,Eri,1,17609,,5.55136777435211,,,
38406,38518,64760,3090,,,,7.888378,-48.102934,507.6142,-4.9,5.89,41,4.22,-4.308,B0.5Ib,-0.13,-160.841113,298.394134,-377.840741,-0.00000779,0.00003987,-0.00002153,2.06517246913613,-0.839554575139156,-0.0000000237558703,0.000000028555525,,,Pup,1,38406,,4604.68578378574,,,
78678,78918,144294,5987,,The Lup,,16.109874,-36.802288,127.0648,-15.84,-31.06,15,4.22,-1.3,B2.5Vn,-0.184,-48.315728,-89.537659,-76.118957,-0.00000898,0.00000391,-0.00002451,4.21755519304824,-0.642321104602379,-0.000000076794487,-0.000000150583129,The,,Lup,1,78678,,288.403150312661,,,
80327,80569,148184,6118,,7Chi Oph,,16.450399,-18.456251,161.0306,-5.58,-22.22,-3,4.22,-1.815,B2Vne,0.217,-60.281719,-140.349876,-50.979132,-0.00000069,0.00000944,-0.00001548,4.30670428128972,-0.322122346598991,-0.0000000270526034,-0.000000107725599,Chi,7,Oph,1,80327,,463.446919736288,Chi,4.333,4.183
89630,89908,170000,6920,,43Phi Dra,,18.345955,71.337814,92.8505,-5.91,35.79,-16,4.22,-0.619,A0p (Si),-0.093,2.687254,-29.589204,87.96844,-0.0000045,0.00002017,-0.00001035,4.80295976129073,1.24507973925464,-0.0000000286524885,0.000000173514816,Phi,43,Dra,1,89630,,154.028114807161,Phi,4.23,4.2
91888,92175,173764,7063,,Bet Sct,,18.786242,-4.747867,280.8989,-7.71,-15.89,-22,4.22,-3.023,G5II...,1.087,57.215132,-274.025425,-23.250298,-0.00001523,0.00002156,-0.0000197,4.91822676693257,-0.0828659170728138,-0.0000000373791348,-0.000000077036893,Bet,,Sct,1,91888,,1409.93794935872,,,
92319,92609,173948,7074,,Lam Pav,,18.870288,-62.187593,438.5965,-1.33,-13.53,9,4.22,-3.99,B2II-III,-0.15,46.22288,-199.350966,-387.929889,-0.00000753,0.00001996,-0.00002156,4.94022976257981,-1.08537825895879,-0.000000006448022,-0.00000006559529,Lam,,Pav,1,92319,,3435.57947899875,Lam,4.255,4.185
92502,92791,175588,7139,,12Del2Lyr,,18.908412,36.898613,225.7336,-6.73,3.26,-26,4.22,-2.548,M4IIvar,1.575,42.527743,-175.43781,135.530509,-0.00001267,0.00002101,-0.00001311,4.95021079250534,0.644002287293094,-0.0000000326279607,0.000000015804925,Del-2,12,Lyr,1,92502,,910.33239967991,Del-2,4.313,4.133
102122,102453,197912,7942,,52    Cyg,,20.761043,30.719715,61.6523,-8.01,24.04,-1,4.22,0.27,K0III,1.051,35.06106,-39.747089,31.494379,-0.0000048,0.00000183,0.00000565,5.43522831520621,0.53616017480557,-0.0000000388335758,0.000000116549208,,52,Cyg,1,102122,,67.9203632617185,,,
104764,105102,202850,8143,,67Sig Cyg,,21.290265,39.394681,884.9558,0.43,-3.61,-4,4.22,-5.515,B9Iab,0.098,518.89819,-445.473153,561.644945,0.00000626,-0.00000294,-0.00001456,5.57377824724112,0.687566896859486,0.0000000020846988,-0.000000017501773,Sig,67,Cyg,1,104764,,13995.8732257262,,,
114362,114724,219215,8834,,90Phi Aqr,,23.238711,-6.049003,61.9579,46.22,-195.85,-0.2,4.22,0.26,M2III,1.545,60.393261,-12.198628,-6.529062,-0.00000353,0.00001488,-0.00005848,6.08388029470773,-0.105575015191439,0.0000002240808832,-0.000000949507593,Phi,90,Aqr,1,114362,,68.5488226452662,,,
1595,1599,1581,77,Gl 17,Zet Tuc,,0.334142,-64.874791,8.5866,1707.56,1165.36,9,4.23,4.561,F9V,0.576,3.631914,0.318885,-7.774227,0.00004144,0.00007498,0.00001226,0.0874781017392323,-1.13227869803381,0.0000082784844837,0.000005649824707,Zet,,Tuc,1,1595,,1.30496841413022,,,
37522,37629,62044,2973,,75Sig Gem,,7.721867,28.88351,38.3436,61.84,-231.26,46,4.23,1.312,K1III SB,1.118,-14.627301,30.220289,18.521324,-0.00003734,0.00005076,-0.00001491,2.02158006332683,0.504112340673976,0.0000002998087801,-0.000001121180117,Sig,75,Gem,1,37522,,26.0135725665313,Sig,4.285,4.205
64189,64394,114710,4983,Gl 502,43Bet Com,,13.197904,27.878183,9.1291,-801.94,882.7,5.1,4.23,4.428,G0V,0.572,-7.676072,-2.489414,4.268726,0.00000204,0.00003797,0.00003697,3.45520321574524,0.486566084190632,-0.0000038879148298,0.000004279450358,Bet,43,Com,1,64189,,1.47502710175976,,,
66941,67153,119756,5168,Gl 525.1,1    Cen,,13.761471,-33.043721,19.4024,-461.85,-146.17,-21.6,4.23,2.791,F3V,0.39,-14.565089,-7.237099,-10.579613,0.00000397,0.00005048,0.00000052,3.60274479477014,-0.576721733706365,-0.0000022391119836,-0.000000708652156,,1,Cen,1,66941,,6.66192900223455,,,
68302,68520,122408,5264,,93Tau Vir,,14.027443,1.544532,68.9655,17.41,-21.2,-2,4.23,0.037,A3V,0.121,-59.454971,-34.898261,1.858889,0.00000455,-0.00000408,-0.00000714,3.67237587555304,0.026957165670625,0.0000000844060618,-0.0000001027805,Tau,93,Vir,1,68302,,84.1782707660813,,,
78861,79101,145389,6023,,11Phi Her,,16.146162,44.934906,62.5391,-25.98,35.86,-16,4.23,0.249,B9MNp...,-0.045,-20.653027,-39.159373,44.171451,0.00000202,0.00002071,-0.00000386,4.2270553898973,0.784262057224119,-0.0000001259545942,0.000000173854185,Phi,11,Her,1,78861,,69.2468464322636,,,
81602,81852,149324,6163,,Bet Aps,,16.718126,-77.517435,48.1232,-282.83,-355.03,-30,4.23,0.818,K0III,1.06,-3.425923,-9.82102,-46.985394,-0.00003349,0.00010435,0.00001205,4.37679522301284,-1.35293446179759,-0.0000013711985327,-0.00000172123401,Bet,,Aps,1,81602,,41.0015240506613,,,
93530,93825,177474,7226,Gl 743.1A,Gam CrA,,19.106971,-37.063437,17.304,96.93,-279.67,-53.2,4.23,3.039,F7IV-V,0.523,3.945759,-13.231884,-10.428815,-0.00000866,0.00005748,0.00001407,5.00219333988663,-0.646879004936175,0.0000004699299006,-0.00000135587842,Gam,,CrA,1,93530,Gl 743.1,5.30151506678459,,,
106916,107259,206936,8316,,Mu  Cep,,21.725127,58.780046,100000,5.24,-2.88,19,4.23,-15.77,M2Ia,2.242,42908.717258,-29076.600569,85518.379993,0.00242172,0.00142744,-0.00070704,5.68762499928707,1.02590533682695,0.0000000254042369,-0.000000013962634,Mu,,Cep,1,106916,,177010895.831742,Mu,4.458,3.938
107190,107533,207330,8335,,81Pi 2Cyg,,21.779891,49.30957,338.9831,3.61,-1.86,-12,4.23,-3.421,B3III,-0.12,184.716111,-121.343324,257.031565,-0.00000149,0.00000808,-0.0000113,5.70196215014052,0.860614353096578,0.0000000175017739,-0.000000009017534,Pi-2,81,Cyg,1,107190,,2034.22974321173,,,
5361,5372,5848,285,,,,1.145613,86.25709,85.9107,80.34,-11.36,9,4.24,-0.43,K2II-III,1.213,5.357793,1.65718,85.727534,-0.0000048,0.00003354,0.00000888,0.299920739118971,1.5054702290952,0.000000389499311,-0.000000055074834,,,Cep,1,5361,,129.419584144999,,,
11380,11407,15371,721,,Kap Eri,,2.449755,-47.70384,155.7632,19.97,-5.44,28,4.24,-1.722,B5IV,-0.136,83.993856,62.712836,-115.214518,0.00000399,0.00002179,-0.00002395,0.641344257151305,-0.83258907477131,0.000000096817292,-0.000000026373864,Kap,,Eri,1,11380,,425.402462944068,,,
12737,12770,17081,811,,89Pi  Cet,,2.735375,-13.858696,120.4819,-7.58,-8.4,15,4.24,-1.165,B7IV,-0.122,88.240919,76.789504,-28.858845,0.00001326,0.00000567,-0.00000844,0.716119499447326,-0.241879880338054,-0.000000036748877,-0.000000040724349,Pi,89,Cet,1,12737,,254.683025258504,,,
59816,60000,106911,4674,,Bet Cha,,12.305812,-79.31224,91.4913,-38.07,12,23,4.24,-0.567,B5Vn,-0.123,-16.913371,-1.356886,-89.904352,-0.00001091,0.00001606,-0.00002213,3.22165393402503,-1.38425971994564,-0.0000001845685682,0.000000058177641,Bet,,Cha,1,59816,,146.824996783199,,,
61124,61317,109358,4785,Gl 475,8Bet CVn,Chara,12.562411,41.35748,8.4395,-705.06,292.93,6.6,4.24,4.608,G0V,0.588,-6.266213,-0.929293,5.576481,-0.00000141,0.00002895,0.00001346,3.28883162351081,0.721824191441248,-0.0000034182273361,0.000001420164714,Bet,8,CVn,1,61124,,1.24968339721122,,,
80665,80911,148703,6143,,,,16.523037,-34.704366,170.068,-11.51,-18.56,1,4.24,-1.913,B2III-IV,-0.168,-52.724123,-129.490726,-96.826889,-0.00000582,0.00001087,-0.00001316,4.32572107973202,-0.605705450337416,-0.0000000558020546,-0.000000089981419,,,Sco,1,80665,,507.224239892651,,,
